student_id,county,age,female,race
14648,1,33,1,1
14649,1,34,1,1
14650,1,38,0,1
14651,1,31,0,1
14652,1,38,1,1
14653,1,38,1,1
14654,1,22,1,1
14655,1,39,1,1
14656,1,24,1,1
14657,1,32,0,1
14658,1,23,1,1
14659,1,31,1,1
14660,1,24,1,1
14661,1,24,1,1
14662,1,29,0,1
14663,1,33,1,1
14664,1,33,0,1
14665,1,28,0,1
14666,1,39,1,1
14667,1,22,1,1
14668,1,21,0,1
14669,1,28,0,1
14670,1,23,1,1
14671,1,27,1,1
14672,1,32,0,1
14673,1,24,0,1
14674,1,24,0,1
14675,1,33,1,1
14676,1,20,1,1
14677,1,20,0,1
14678,1,38,0,1
14679,1,24,1,1
14680,1,30,1,1
14681,1,30,0,1
14682,1,38,0,1
14683,1,22,0,1
14684,1,25,1,1
14685,1,27,1,1
14686,1,29,0,1
14687,1,22,0,1
14688,1,32,0,1
14689,1,24,0,1
14690,1,28,1,1
14691,1,28,0,1
14692,1,21,0,1
14693,1,34,0,1
14694,1,31,0,1
14695,1,30,1,1
14696,1,19,0,1
14697,1,37,1,1
14698,1,25,1,1
14699,1,27,1,1
14700,1,24,0,1
14701,1,23,0,1
14702,1,23,1,1
14703,1,22,0,1
14704,1,24,0,1
14705,1,38,0,1
14706,1,23,1,1
14707,1,25,1,1
14708,1,31,0,1
14709,1,27,0,1
14710,1,21,1,1
14711,1,33,1,1
14712,1,28,1,1
14713,1,28,1,1
14714,1,34,0,1
14715,1,19,1,1
14716,1,22,1,1
14717,1,23,1,1
14718,1,25,0,1
14719,1,29,1,1
14720,1,25,1,1
14721,1,29,0,1
14722,1,21,1,1
14723,1,22,0,1
14724,1,38,1,1
14725,1,40,1,1
14726,1,31,1,1
14727,1,22,1,1
14728,1,30,0,1
14729,1,25,0,1
14730,1,25,0,1
14731,1,22,1,1
14732,1,21,0,1
14733,1,29,0,1
14734,1,22,0,1
14735,1,37,0,1
14736,1,26,1,1
14737,1,37,1,1
14738,1,40,0,1
14739,1,39,1,1
14740,1,33,0,1
14741,1,20,0,1
14742,1,27,0,1
14743,1,26,1,1
14744,1,40,1,1
14745,1,18,0,1
14746,1,31,1,1
14747,1,33,0,1
14748,1,23,0,1
14749,1,21,0,1
14750,1,27,0,1
14751,1,21,1,1
14752,1,29,1,1
14753,1,36,0,1
14754,1,22,0,1
14755,1,24,0,1
14756,1,22,1,1
14757,1,35,0,1
14758,1,35,1,1
14759,1,32,1,1
14760,1,28,1,1
14761,1,21,1,1
14762,1,25,1,1
14763,1,39,1,1
14764,1,22,0,1
14765,1,37,1,1
14766,1,29,1,1
14767,1,24,1,1
14768,1,32,0,1
14769,1,21,1,1
14770,1,21,1,1
14771,1,30,0,1
14772,1,33,1,1
14773,1,27,0,1
14774,1,33,1,1
14775,1,34,1,1
14776,1,22,0,1
14777,1,31,0,1
14778,1,27,0,1
14779,1,18,1,1
14780,1,35,1,1
14781,1,29,1,1
14782,1,24,1,1
14783,1,33,1,1
14784,1,24,1,1
14785,1,36,1,1
14786,1,23,1,1
14787,1,22,1,1
14788,1,22,0,1
14789,1,36,0,1
14790,1,33,1,1
14791,1,25,0,1
14792,1,38,0,1
14793,1,24,0,1
14794,1,22,1,1
14795,1,30,0,1
14796,1,32,0,1
14797,1,30,1,1
14798,1,37,1,1
14799,1,35,1,1
14800,1,33,1,1
14801,1,21,1,1
14802,1,35,1,1
14803,1,38,0,1
14804,1,33,0,1
14805,1,25,0,1
14806,1,26,0,1
14807,1,31,1,1
14808,1,28,1,1
14809,1,37,1,1
14810,1,33,0,1
14811,1,37,1,1
14812,1,40,0,1
14813,1,22,1,1
14814,1,37,1,1
14815,1,20,0,1
14816,1,23,0,1
14817,1,33,1,1
14818,1,27,1,1
14819,1,24,1,1
14820,1,32,1,1
14821,1,22,0,1
14822,1,24,0,1
14823,1,38,0,1
14824,1,35,0,1
14825,1,18,0,1
14826,1,29,0,1
14827,1,21,1,1
14828,1,27,1,1
14829,1,32,1,1
14830,1,32,0,1
14831,1,24,1,1
14832,1,20,1,1
14833,1,23,0,1
14834,1,31,1,1
14835,1,35,1,1
14836,1,34,1,1
14837,1,40,1,1
14838,1,19,0,1
14839,1,32,1,1
14840,1,39,0,1
14841,1,24,0,1
14842,1,29,1,1
14843,1,18,0,1
14844,1,33,1,1
14845,1,21,0,1
14846,1,31,1,1
14847,1,29,1,1
14848,1,32,1,1
14849,1,27,1,1
14850,1,39,1,1
14851,1,40,1,1
14852,1,27,0,1
14853,1,31,1,1
14854,1,25,0,1
14855,1,33,0,1
14856,1,26,0,1
14857,1,24,0,1
14858,1,33,0,1
14859,1,36,0,1
14860,1,27,1,1
14861,1,30,1,1
14862,1,30,0,1
14863,1,23,0,1
14864,1,39,1,1
14865,1,25,0,1
14866,1,24,0,1
14867,1,23,1,1
14868,1,24,1,1
14869,1,26,1,1
14870,1,34,1,1
14871,1,31,1,1
14872,1,20,1,1
14873,1,20,0,1
14874,1,32,0,1
14875,1,34,0,1
14876,1,23,0,1
14877,1,28,0,1
14878,1,24,1,1
14879,1,38,0,1
14880,1,30,0,1
14881,1,34,0,1
14882,1,32,1,1
14883,1,37,0,1
14884,1,30,0,1
14885,1,28,0,1
14886,1,23,1,1
14887,1,31,0,1
14888,1,21,0,1
14889,1,22,1,1
14890,1,40,0,1
14891,1,33,0,1
14892,1,35,1,1
14893,1,40,1,1
14894,1,32,1,1
14895,1,24,0,1
14896,1,25,0,1
14897,1,28,1,1
14898,1,28,0,1
14899,1,21,1,1
14900,1,28,1,1
14901,1,32,0,1
14902,1,19,1,1
14903,1,32,1,1
14904,1,34,1,1
14905,1,32,0,1
14906,1,36,0,1
14907,1,25,0,1
14908,1,32,1,1
14909,1,32,0,1
14910,1,18,0,1
14911,1,39,1,1
14912,1,39,1,1
14913,1,19,0,1
14914,1,35,1,1
14915,1,21,0,1
14916,1,28,1,1
14917,1,28,1,1
14918,1,40,1,1
14919,1,39,0,1
14920,1,36,1,1
14921,1,23,0,1
14922,1,27,0,1
14923,1,40,1,1
14924,1,25,1,1
14925,1,40,1,1
14926,1,25,1,1
14927,1,24,0,1
14928,1,36,1,1
14929,1,35,1,1
14930,1,27,0,1
14931,1,29,0,1
14932,1,36,1,1
14933,1,35,0,1
14934,1,21,0,1
14935,1,35,1,1
14936,1,33,1,1
14937,1,22,0,1
14938,1,31,1,1
14939,1,22,1,1
14940,1,34,1,1
14941,1,25,0,1
14942,1,24,1,1
14943,1,37,0,1
14944,1,36,0,1
14945,1,20,1,1
14946,1,18,0,1
14947,1,30,0,1
14948,1,19,0,1
14949,1,21,0,1
14950,1,33,0,1
14951,1,25,1,1
14952,1,21,1,1
14953,1,38,0,1
14954,1,29,1,1
14955,1,38,0,1
14956,1,30,0,1
14957,1,39,1,1
14958,1,24,0,1
14959,1,33,0,1
14960,1,25,0,1
14961,1,38,1,1
14962,1,22,1,1
14963,1,29,1,1
14964,1,26,1,1
14965,1,20,0,1
14966,1,27,0,1
14967,1,29,1,1
14968,1,34,1,1
14969,1,30,1,1
14970,1,19,1,1
14971,1,31,0,1
14972,1,27,0,1
14973,1,40,1,1
14974,1,28,1,1
14975,1,21,0,1
14976,1,32,0,1
14977,1,25,0,1
14978,1,25,1,1
14979,1,21,1,1
14980,1,25,0,1
14981,1,37,1,1
14982,1,25,1,1
14983,1,33,1,1
14984,1,26,1,1
14985,1,24,1,1
14986,1,28,0,1
14987,1,30,0,1
14988,1,25,0,1
14989,1,25,0,1
14990,1,18,1,1
14991,1,32,1,1
14992,1,28,1,1
14993,1,40,1,1
14994,1,22,1,1
14995,1,33,0,1
14996,1,31,1,1
14997,1,22,0,1
14998,1,18,1,1
14999,1,29,0,1
15000,1,37,0,1
15001,1,27,1,1
15002,1,20,0,1
15003,1,23,0,1
15004,1,37,1,1
15005,1,38,0,1
15006,1,36,1,1
15007,1,33,1,1
15008,1,25,0,1
15009,1,20,0,1
15010,1,33,1,1
15011,1,33,0,1
15012,1,32,1,1
15013,1,24,1,1
15014,1,35,1,1
15015,1,25,0,1
15016,1,26,0,1
15017,1,31,0,1
15018,1,26,0,1
15019,1,25,1,1
15020,1,35,0,1
15021,1,24,0,1
15022,1,19,1,1
15023,1,22,1,1
15024,1,28,0,1
15025,1,24,1,1
15026,1,32,0,1
15027,1,38,0,1
15028,1,29,0,1
15029,1,30,1,1
15030,1,25,1,1
15031,1,19,1,1
15032,1,40,0,1
15033,1,29,1,1
15034,1,30,0,1
15035,1,40,0,1
15036,1,37,0,1
15037,1,25,1,1
15038,1,28,1,1
15039,1,38,1,
15040,1,39,1,2
15041,1,21,1,2
15042,1,21,0,2
15043,1,26,0,2
15044,1,18,0,2
15045,1,25,0,2
15046,1,32,1,2
15047,1,20,1,2
15048,1,25,0,2
15049,1,29,1,2
15050,1,34,0,2
15051,1,20,0,2
15052,1,22,0,2
15053,1,25,0,2
15054,1,38,0,2
15055,1,18,1,2
15056,1,19,0,2
15057,1,30,1,2
15058,1,37,1,2
15059,1,24,0,2
15060,1,26,0,2
15061,1,32,0,2
15062,1,40,0,2
15063,1,23,0,2
15064,1,40,1,2
15065,1,25,0,2
15066,1,38,0,2
15067,1,27,0,2
15068,1,31,0,2
15069,1,20,0,2
15070,1,18,1,2
15071,1,19,1,2
15072,1,35,0,2
15073,1,19,1,2
15074,1,20,1,2
15075,1,29,1,2
15076,1,24,1,2
15077,1,22,1,2
15078,1,26,0,2
15079,1,19,0,2
15080,1,36,0,2
15081,1,29,0,2
15082,1,26,1,2
15083,1,24,0,2
15084,1,24,0,2
15085,1,30,0,2
15086,1,39,1,2
15087,1,20,0,2
15088,1,19,1,2
15089,1,27,1,2
15090,1,22,0,2
15091,1,24,1,2
15092,1,18,1,2
15093,1,35,1,2
15094,1,33,1,2
15095,1,35,1,2
15096,1,33,0,2
15097,1,24,1,2
15098,1,28,1,2
15099,1,22,0,2
15100,1,26,0,2
15101,1,20,1,2
15102,1,26,1,2
15103,1,24,0,2
15104,1,19,0,2
15105,1,32,1,2
15106,1,33,1,2
15107,1,34,1,2
15108,1,22,0,2
15109,1,30,1,2
15110,1,38,1,2
15111,1,19,1,2
15112,1,19,0,2
15113,1,26,0,2
15114,1,27,1,2
15115,1,29,1,2
15116,1,28,0,2
15117,1,27,1,2
15118,1,31,1,2
15119,1,23,1,2
15120,1,25,1,2
15121,1,32,1,2
15122,1,34,0,2
15123,1,25,1,2
15124,1,21,0,2
15125,1,31,0,2
15126,1,24,1,2
15127,1,34,0,2
15128,1,38,0,2
15129,1,29,0,2
15130,1,29,1,2
15131,1,24,1,2
15132,1,30,0,2
15133,1,22,0,2
15134,1,33,1,2
15135,1,36,0,2
15136,1,26,1,2
15137,1,31,0,2
15138,1,25,1,2
15139,1,31,0,2
15140,1,32,1,2
15141,1,32,1,2
15142,1,22,0,2
15143,1,23,0,2
15144,1,29,0,2
15145,1,21,1,2
15146,1,22,0,2
15147,1,32,0,2
15148,1,23,1,2
15149,1,37,1,2
15150,1,25,0,2
15151,1,22,1,2
15152,1,25,0,2
15153,1,25,1,2
15154,1,22,0,2
15155,1,37,0,2
15156,1,22,0,2
15157,1,21,1,2
15158,1,33,0,2
15159,1,26,1,2
15160,1,31,0,2
15161,1,25,1,2
15162,1,32,0,2
15163,1,28,1,2
15164,1,22,1,2
15165,1,29,1,2
15166,1,19,1,2
15167,1,25,1,2
15168,1,21,0,2
15169,1,27,1,2
15170,1,23,1,2
15171,1,34,0,2
15172,1,28,1,2
15173,1,31,0,2
15174,1,24,0,2
15175,1,26,1,2
15176,1,22,1,2
15177,1,26,0,2
15178,1,32,1,2
15179,1,24,0,2
15180,1,18,0,2
15181,1,35,0,2
15182,1,31,0,2
15183,1,26,1,2
15184,1,24,1,2
15185,1,34,1,2
15186,1,21,1,2
15187,1,36,0,2
15188,1,32,1,2
15189,1,20,1,2
15190,1,37,0,2
15191,1,36,1,2
15192,1,32,0,2
15193,1,30,0,2
15194,1,29,1,2
15195,1,19,0,2
15196,1,38,1,2
15197,1,24,0,2
15198,1,30,1,2
15199,1,37,0,2
15200,1,27,1,2
15201,1,25,1,2
15202,1,33,1,2
15203,1,25,1,2
15204,1,25,0,2
15205,1,30,1,2
15206,1,18,1,2
15207,1,24,0,2
15208,1,23,0,2
15209,1,30,1,2
15210,1,28,1,2
15211,1,33,0,2
15212,1,32,0,2
15213,1,25,1,2
15214,1,38,1,2
15215,1,22,1,2
15216,1,38,0,2
15217,1,31,0,2
15218,1,23,1,2
15219,1,25,1,2
15220,1,36,0,2
15221,1,39,1,2
15222,1,33,0,2
15223,1,19,1,2
15224,1,33,1,2
15225,1,27,1,2
15226,1,33,0,2
15227,1,23,0,2
15228,1,33,0,2
15229,1,39,0,2
15230,1,21,1,2
15231,1,23,0,2
15232,1,20,1,2
15233,1,23,1,2
15234,1,30,1,2
15235,1,26,1,2
15236,1,40,1,2
15237,1,23,0,2
15238,1,27,1,2
15239,1,38,1,2
15240,1,28,1,2
15241,1,23,1,2
15242,1,39,1,2
15243,1,38,0,2
15244,1,21,1,2
15245,1,36,0,2
15246,1,37,0,2
15247,1,27,0,2
15248,1,26,0,2
15249,1,24,0,2
15250,1,30,0,2
15251,1,31,0,2
15252,1,20,1,2
15253,1,33,0,2
15254,1,35,0,2
15255,1,39,0,2
15256,1,26,1,2
15257,1,38,0,2
15258,1,35,0,2
15259,1,23,0,2
15260,1,33,1,2
15261,1,34,0,2
15262,1,26,0,2
15263,1,33,1,2
15264,1,23,1,2
15265,1,34,0,2
15266,1,28,0,2
15267,1,21,1,2
15268,1,25,1,2
15269,1,40,1,2
15270,1,34,0,2
15271,1,34,1,2
15272,1,18,0,2
15273,1,39,0,2
15274,1,29,1,2
15275,1,18,0,2
15276,1,20,1,2
15277,1,28,1,2
15278,1,18,1,2
15279,1,35,0,2
15280,1,25,1,2
15281,1,23,0,2
15282,1,25,1,2
15283,1,29,1,2
15284,1,33,1,2
15285,1,35,1,2
15286,1,25,1,2
15287,1,34,1,2
15288,1,24,1,2
15289,1,22,1,2
15290,1,37,0,2
15291,1,39,0,2
15292,1,28,1,2
15293,1,31,1,2
15294,1,23,0,2
15295,1,29,0,2
15296,1,39,0,2
15297,1,25,0,2
15298,1,32,1,2
15299,1,18,0,2
15300,1,32,1,2
15301,1,29,1,2
15302,1,34,1,2
15303,1,33,0,2
15304,1,26,0,2
15305,1,29,1,2
15306,1,18,0,2
15307,1,32,0,2
15308,1,40,0,2
15309,1,31,1,2
15310,1,20,1,2
15311,1,40,1,2
15312,1,25,1,2
15313,1,33,1,2
15314,1,32,1,2
15315,1,21,0,2
15316,1,35,0,2
15317,1,35,0,2
15318,1,32,0,2
15319,1,38,1,2
15320,1,30,1,2
15321,1,24,0,2
15322,1,27,1,2
15323,1,29,0,2
15324,1,21,1,2
15325,1,38,1,2
15326,1,23,1,2
15327,1,23,1,2
15328,1,27,1,2
15329,1,39,1,2
15330,1,32,1,2
15331,1,29,0,2
15332,1,28,0,2
15333,1,32,1,2
15334,1,35,1,2
15335,1,28,0,2
15336,1,20,0,2
15337,1,24,0,2
15338,1,37,0,2
15339,1,30,1,2
15340,1,19,0,2
15341,1,37,1,2
15342,1,20,1,2
15343,1,32,1,2
15344,1,21,0,2
15345,1,37,1,2
15346,1,23,1,2
15347,1,23,1,2
15348,1,33,0,2
15349,1,40,0,2
15350,1,35,0,2
15351,1,30,1,2
15352,1,37,0,2
15353,1,22,0,2
15354,1,18,1,2
15355,1,22,1,2
15356,1,19,1,2
15357,1,20,1,2
15358,1,35,1,2
15359,1,35,1,2
15360,1,18,1,2
15361,1,38,0,2
15362,1,32,0,2
15363,1,36,0,2
15364,1,18,0,2
15365,1,38,0,2
15366,1,24,1,2
15367,1,38,0,2
15368,1,35,1,2
15369,1,18,1,2
15370,1,36,0,2
15371,1,19,0,2
15372,1,24,1,2
15373,1,39,0,2
15374,1,40,1,2
15375,1,38,1,2
15376,1,38,1,2
15377,1,36,1,2
15378,1,26,1,2
15379,1,35,0,2
15380,1,21,1,2
15381,1,37,0,2
15382,1,25,1,2
15383,1,27,1,2
15384,1,36,0,2
15385,1,24,1,2
15386,1,40,1,2
15387,1,35,0,2
15388,1,34,1,2
15389,1,39,1,2
15390,1,40,0,2
15391,1,26,0,2
15392,1,20,1,2
15393,1,31,1,2
15394,1,33,0,2
15395,1,36,0,2
15396,1,22,1,2
15397,1,34,1,2
15398,1,32,1,2
15399,1,24,0,2
15400,1,25,0,2
15401,1,26,1,2
15402,1,24,1,2
15403,1,29,0,2
15404,1,30,1,2
15405,1,26,0,2
15406,1,25,1,2
15407,1,31,1,2
15408,1,36,0,2
15409,1,21,0,2
15410,1,24,0,2
15411,1,37,0,2
15412,1,28,1,2
15413,1,23,0,2
15414,1,25,1,2
15415,1,21,0,2
15416,1,18,0,2
15417,1,24,0,2
15418,1,31,1,2
15419,1,32,1,2
15420,1,30,1,2
15421,1,26,0,2
15422,1,24,1,2
15423,1,34,0,2
15424,1,38,0,2
15425,1,29,0,2
15426,1,30,1,2
15427,1,37,0,2
15428,1,29,1,2
15429,1,32,1,2
15430,1,34,1,2
15431,1,23,1,2
15432,1,37,1,2
15433,1,40,0,2
15434,1,39,0,2
15435,1,39,0,2
15436,1,37,1,2
15437,1,18,0,2
15438,1,40,1,2
15439,1,30,0,2
15440,1,37,0,2
15441,1,22,0,2
15442,1,25,1,2
15443,1,27,0,2
15444,1,29,1,2
15445,1,32,0,2
15446,1,22,0,2
15447,1,20,1,2
15448,1,24,0,2
15449,1,37,0,2
15450,1,20,1,2
15451,1,22,0,2
15452,1,23,1,2
15453,1,26,1,2
15454,1,40,1,2
15455,1,33,0,2
15456,1,38,1,2
15457,1,21,0,2
15458,1,37,0,2
15459,1,33,0,2
15460,1,36,1,2
15461,1,40,1,2
15462,1,34,0,2
15463,1,33,0,2
15464,1,36,1,2
15465,1,39,1,2
15466,1,25,0,2
15467,1,26,0,2
15468,1,36,0,2
15469,1,28,1,2
15470,1,40,1,2
15471,1,23,1,2
15472,1,21,0,2
15473,1,29,0,2
15474,1,21,1,2
15475,1,38,1,2
15476,1,40,1,2
15477,1,21,1,2
15478,1,36,1,2
15479,1,35,0,2
15480,1,19,0,2
15481,1,29,0,2
15482,1,27,1,2
15483,1,34,X,2
15484,1,40,0,2
15485,1,29,0,2
15486,1,39,1,2
15487,1,37,1,2
15488,1,24,1,2
15489,1,26,0,2
15490,1,20,1,2
15491,1,23,0,2
15492,1,24,0,2
15493,1,38,0,2
15494,1,40,1,2
15495,1,25,1,2
15496,1,32,1,2
15497,1,23,0,2
15498,1,34,0,2
15499,1,38,0,2
15500,1,34,1,2
15501,1,19,1,2
15502,1,26,1,2
15503,1,39,0,2
15504,1,26,0,2
15505,1,18,1,2
15506,1,40,0,2
15507,1,25,0,2
15508,1,31,0,2
15509,1,35,0,2
15510,1,34,0,2
15511,1,30,0,2
15512,1,32,0,2
15513,1,40,0,2
15514,1,33,0,2
15515,1,24,0,2
15516,1,22,1,2
15517,1,22,1,2
15518,1,29,0,2
15519,1,18,1,2
15520,1,21,0,2
15521,1,23,1,2
15522,1,35,0,2
15523,1,26,1,2
15524,1,38,0,2
15525,1,39,1,2
15526,1,24,1,2
15527,1,25,1,2
15528,1,24,0,2
15529,1,23,1,2
15530,1,22,1,2
15531,1,25,1,2
15532,1,21,1,2
15533,1,18,0,2
15534,1,25,0,2
15535,1,40,0,2
15536,1,36,1,2
15537,1,25,0,2
15538,1,27,0,2
15539,1,39,0,2
15540,1,37,1,2
15541,1,39,0,2
15542,1,33,1,2
15543,1,35,0,2
15544,1,23,1,2
15545,1,23,1,2
15546,1,22,0,2
15547,1,22,1,2
15548,1,25,0,2
15549,1,27,0,2
15550,1,34,1,2
15551,1,22,0,2
15552,1,39,1,2
15553,1,34,1,2
15554,1,31,0,2
15555,1,32,0,2
15556,1,34,0,2
15557,1,29,0,2
15558,1,29,0,2
15559,1,28,1,2
15560,1,32,0,2
15561,1,23,1,2
15562,1,18,1,2
15563,1,18,1,2
15564,1,27,1,2
15565,1,23,1,2
15566,1,38,1,2
15567,1,33,1,2
15568,1,26,0,2
15569,1,29,0,2
15570,1,21,1,2
15571,1,40,1,2
15572,1,19,1,2
15573,1,21,0,2
15574,1,23,0,2
15575,1,25,1,2
15576,1,40,0,2
15577,1,28,1,2
15578,1,22,0,2
15579,1,23,0,2
15580,1,31,0,2
15581,1,26,1,2
15582,1,30,1,2
15583,1,27,1,2
15584,1,21,0,2
15585,1,36,1,2
15586,1,35,0,2
15587,1,19,1,2
15588,1,27,1,2
15589,1,39,1,2
15590,1,38,1,2
15591,1,30,1,2
15592,1,18,1,2
15593,1,26,0,2
15594,1,26,0,2
15595,1,35,0,2
15596,1,25,1,2
15597,1,36,0,2
15598,1,23,1,2
15599,1,31,0,2
15600,1,38,0,2
15601,1,22,0,2
15602,1,35,1,2
15603,1,37,0,2
15604,1,19,0,2
15605,1,33,0,2
15606,1,21,1,2
15607,1,33,0,2
15608,1,36,0,2
15609,1,21,0,2
15610,1,32,0,2
15611,1,21,0,2
15612,1,31,1,2
15613,1,25,1,2
15614,1,37,0,2
15615,1,26,1,2
15616,1,36,0,2
15617,1,20,1,2
15618,1,32,0,2
15619,1,29,1,2
15620,1,31,1,2
15621,1,36,1,2
15622,1,25,0,2
15623,1,37,1,2
15624,1,21,1,2
15625,1,35,1,2
15626,1,26,1,2
15627,1,26,0,2
15628,1,26,1,2
15629,1,30,0,2
15630,1,38,0,2
15631,1,40,1,2
15632,1,32,1,2
15633,1,25,0,2
15634,1,37,0,2
15635,1,25,1,2
15636,1,36,1,2
15637,1,32,0,2
15638,1,26,0,2
15639,1,23,1,2
15640,1,34,0,2
15641,1,18,1,2
15642,1,35,1,2
15643,1,18,1,2
15644,1,22,1,2
15645,1,21,1,2
15646,1,22,0,2
15647,1,25,0,2
15648,1,22,1,2
15649,1,21,1,2
15650,1,27,0,2
15651,1,22,0,2
15652,1,38,0,2
15653,1,25,1,2
15654,1,25,0,2
15655,1,37,1,2
15656,1,32,0,2
15657,1,39,0,2
15658,1,29,1,2
15659,1,40,0,2
15660,1,34,1,2
15661,1,31,1,2
15662,1,24,0,2
15663,1,20,0,2
15664,1,23,0,2
15665,1,40,0,2
15666,1,25,1,2
15667,1,21,0,2
15668,1,29,1,2
15669,1,35,1,2
15670,1,26,1,2
15671,1,19,0,2
15672,1,39,1,2
15673,1,36,0,2
15674,1,33,0,2
15675,1,33,0,2
15676,1,31,1,2
15677,1,31,0,2
15678,1,30,0,2
15679,1,37,1,2
15680,1,19,1,2
15681,1,30,0,2
15682,1,18,0,2
15683,1,26,0,2
15684,1,26,0,2
15685,1,18,0,2
15686,1,37,1,2
15687,1,40,0,2
15688,1,24,1,2
15689,1,34,0,2
15690,1,31,1,2
15691,1,32,1,2
15692,1,37,1,2
15693,1,36,1,2
15694,1,29,1,2
15695,1,38,0,2
15696,1,25,0,2
15697,1,19,0,2
15698,1,24,0,2
15699,1,26,1,2
15700,1,21,1,2
15701,1,32,0,2
15702,1,27,0,2
15703,1,40,1,2
15704,1,28,0,2
15705,1,39,1,2
15706,1,31,0,2
15707,1,26,1,2
15708,1,37,0,2
15709,1,20,0,2
15710,1,22,1,2
15711,1,35,1,2
15712,1,37,0,2
15713,1,29,1,2
15714,1,29,0,2
15715,1,27,0,2
15716,1,40,1,2
15717,1,19,0,2
15718,1,33,0,2
15719,1,18,1,2
15720,1,25,0,2
15721,1,36,0,2
15722,1,24,0,2
15723,1,28,1,2
15724,1,23,0,2
15725,1,30,1,2
15726,1,23,0,2
15727,1,39,1,2
15728,1,28,1,2
15729,1,37,1,2
15730,1,24,1,2
15731,1,33,0,2
15732,1,38,1,2
15733,1,38,1,2
15734,1,39,0,2
15735,1,21,0,2
15736,1,22,1,2
15737,1,21,0,2
15738,1,21,1,2
15739,1,29,0,2
15740,1,22,0,2
15741,1,33,1,2
15742,1,27,0,2
15743,1,27,0,2
15744,1,28,1,2
15745,1,30,0,2
15746,1,30,0,2
15747,1,25,1,2
15748,1,30,1,2
15749,1,29,1,2
15750,1,28,0,2
15751,1,33,1,2
15752,1,34,0,2
15753,1,23,0,2
15754,1,24,0,2
15755,1,35,0,2
15756,1,27,0,2
15757,1,31,1,2
15758,1,19,0,2
15759,1,31,1,2
15760,1,39,1,2
15761,1,25,0,2
15762,1,25,1,2
15763,1,21,1,2
15764,1,22,1,2
15765,1,25,0,2
15766,1,24,1,2
15767,1,25,0,2
15768,1,19,0,2
15769,1,27,0,2
15770,1,18,1,2
15771,1,33,1,2
15772,1,37,0,2
15773,1,30,1,2
15774,1,23,0,2
15775,1,40,0,2
15776,1,25,1,2
15777,1,27,0,2
15778,1,28,1,2
15779,1,37,1,2
15780,1,25,0,2
15781,1,24,0,2
15782,1,32,0,2
15783,1,25,1,2
15784,1,30,0,2
15785,1,20,0,2
15786,1,40,0,2
15787,1,39,0,2
15788,1,24,0,2
15789,1,29,0,2
15790,1,24,0,2
15791,1,34,1,2
15792,1,23,0,2
15793,1,33,1,2
15794,1,28,0,2
15795,1,19,0,2
15796,1,22,0,2
15797,1,40,1,2
15798,1,20,1,2
15799,1,35,0,2
15800,1,35,1,2
15801,1,25,0,2
15802,1,40,1,2
15803,1,40,1,2
15804,1,32,0,2
15805,1,40,0,2
15806,1,26,0,2
15807,1,36,1,2
15808,1,35,0,2
15809,1,29,0,2
15810,1,38,1,2
15811,1,37,1,2
15812,1,33,1,2
15813,1,23,1,2
15814,1,35,1,2
15815,1,24,0,2
15816,1,23,0,2
15817,1,37,0,2
15818,1,24,1,2
15819,1,31,1,2
15820,1,20,1,2
15821,1,24,0,2
15822,1,21,0,2
15823,1,32,0,2
15824,1,20,1,2
15825,1,39,1,2
15826,1,36,0,2
15827,1,26,0,2
15828,1,30,1,2
15829,1,22,0,2
15830,1,34,1,2
15831,1,36,0,2
15832,1,21,0,2
15833,1,20,1,2
15834,1,22,0,2
15835,1,22,0,2
15836,1,24,0,2
15837,1,29,1,2
15838,1,38,1,2
15839,1,39,1,2
15840,1,24,0,2
15841,1,22,1,2
15842,1,36,1,2
15843,1,31,0,2
15844,1,26,0,2
15845,1,36,1,2
15846,1,32,0,2
15847,1,29,0,2
15848,1,40,0,2
15849,1,24,1,2
15850,1,33,1,2
15851,1,22,0,2
15852,1,29,1,2
15853,1,25,1,2
15854,1,39,1,2
15855,1,37,0,2
15856,1,36,1,2
15857,1,21,1,2
15858,1,37,0,2
15859,1,25,1,2
15860,1,21,1,2
15861,1,23,1,2
15862,1,29,0,2
15863,1,18,0,2
15864,1,34,1,2
15865,1,35,0,2
15866,1,26,0,2
15867,1,29,1,2
15868,1,18,1,2
15869,1,38,1,2
15870,1,29,1,2
15871,1,39,1,2
15872,1,30,1,2
15873,1,37,0,2
15874,1,39,1,2
15875,1,20,1,2
15876,1,34,1,2
15877,1,28,1,2
15878,1,25,0,2
15879,1,27,0,2
15880,1,37,0,2
15881,1,38,0,2
15882,1,20,0,2
15883,1,31,0,2
15884,1,31,0,2
15885,1,25,1,2
15886,1,22,1,2
15887,1,29,1,2
15888,1,21,0,2
15889,1,23,1,2
15890,1,19,1,2
15891,1,24,0,2
15892,1,24,0,2
15893,1,23,1,2
15894,1,26,1,2
15895,1,30,0,2
15896,1,22,1,2
15897,1,37,1,2
15898,1,38,1,2
15899,1,24,0,2
15900,1,36,1,2
15901,1,25,0,2
15902,1,19,0,2
15903,1,21,1,2
15904,1,36,1,2
15905,1,21,0,2
15906,1,39,0,2
15907,1,40,0,2
15908,1,22,0,2
15909,1,33,1,2
15910,1,29,0,2
15911,1,29,1,2
15912,1,30,1,2
15913,1,37,1,2
15914,1,24,1,2
15915,1,27,0,2
15916,1,23,0,2
15917,1,35,0,2
15918,1,19,1,2
